Country,EdLevel,YearsCodePro,Employment,Salary,UndergradMajor
11,0,1.0,1,10308.0,4
23,2,5.0,0,46752.0,1
11,2,3.0,0,97942.0,3
35,0,4.0,0,40039.0,3
26,0,23.0,2,68745.0,6
27,3,5.0,0,14460.0,5
35,1,2.0,0,13248.0,8
36,2,8.0,0,150000.0,6
1,0,3.0,0,30463.0,6
2,2,5.0,0,52932.0,10
6,0,4.0,0,64488.0,6
9,0,3.0,0,44688.0,9
23,2,5.0,0,32491.0,3
10,2,3.0,0,45830.0,6
11,1,20.0,0,68748.0,6
14,0,0.5,1,4198.0,6
23,1,13.0,0,42204.0,6
24,2,15.0,0,14736.0,6
36,1,3.0,0,35000.0,1
25,2,4.0,0,35592.0,6
21,0,15.0,0,103455.0,6
36,0,2.0,0,115000.0,4
36,0,5.0,0,165000.0,9
11,0,17.0,0,68745.0,6
3,0,2.0,2,110909.0,6
36,2,16.0,0,109200.0,6
22,0,24.0,0,107238.0,6
36,1,15.0,0,113000.0,6
36,0,19.0,0,171120.0,9
4,0,14.0,0,62834.0,9
36,0,2.0,0,72000.0,6
13,0,2.0,0,10824.0,6
36,0,5.0,0,96000.0,6
4,1,6.0,0,19344.0,9
23,0,3.0,0,21360.0,6
36,0,5.0,0,135000.0,0
36,0,3.0,0,64000.0,6
36,1,5.0,0,100000.0,6
30,0,7.0,0,34372.0,5
23,0,5.0,0,38548.0,6
19,0,10.0,0,5028.0,6
36,0,20.0,0,200000.0,0
14,2,1.0,0,1680.0,6
36,0,1.0,0,45000.0,6
35,0,10.0,0,45797.0,6
36,0,4.0,0,85000.0,6
11,0,7.0,0,63016.0,6
1,2,3.0,0,61650.0,5
14,0,6.0,0,12588.0,6
36,2,10.0,0,175000.0,6
23,0,10.0,0,14340.0,6
20,2,4.0,0,30252.0,6
25,0,6.0,0,44568.0,6
32,1,2.0,1,35076.0,6
28,0,0.5,1,11004.0,6
23,0,7.0,0,4296.0,10
31,1,2.0,0,50814.0,2
14,0,4.0,0,9095.0,6
30,1,6.0,0,42393.0,6
30,0,3.0,0,22915.0,6
25,2,10.0,2,64128.0,6
14,2,2.0,0,2519.0,10
36,0,4.0,0,130000.0,9
21,0,4.0,0,51038.0,6
36,0,28.0,0,75000.0,6
36,1,5.0,0,80000.0,8
23,2,12.0,0,88680.0,6
35,0,1.0,0,54956.0,6
36,1,22.0,0,93000.0,9
36,0,6.0,0,75000.0,6
30,3,9.0,0,40101.0,6
36,0,3.0,0,117000.0,6
20,1,4.0,0,43992.0,10
36,1,3.0,2,18000.0,3
14,0,4.0,0,6888.0,6
35,2,23.0,0,130847.0,2
3,2,6.0,0,68748.0,5
36,0,6.0,0,86000.0,3
36,0,11.0,0,115000.0,6
36,2,2.0,0,103000.0,6
36,0,2.0,0,93500.0,6
16,1,15.0,0,6874.0,9
21,1,25.0,0,103455.0,6
36,2,8.0,0,185000.0,6
36,0,4.0,0,92000.0,6
23,1,22.0,0,76465.0,0
16,0,9.0,0,64162.0,6
23,0,0.5,0,9852.0,6
4,0,2.0,0,13116.0,6
11,1,3.0,0,41247.0,6
23,2,9.0,2,120000.0,6
12,1,8.0,2,34372.0,6
26,0,0.5,0,31620.0,6
30,3,9.0,0,57287.0,6
36,1,4.0,1,16000.0,6
36,0,4.0,0,120000.0,6
34,2,16.0,0,59292.0,6
14,2,7.0,0,16134.0,6
36,0,12.0,0,119000.0,6
35,2,13.0,0,119071.0,3
36,0,1.0,0,79000.0,6
17,0,5.0,0,26388.0,6
24,0,5.0,2,9600.0,10
26,0,23.0,0,23376.0,6
23,2,3.0,0,32460.0,6
23,2,10.0,0,18924.0,6
28,0,15.0,0,54084.0,6
36,2,11.0,0,150000.0,6
36,0,4.0,0,150000.0,6
3,2,3.0,0,39600.0,5
36,2,14.0,0,80000.0,9
32,2,14.0,0,100463.0,6
23,2,3.0,0,17784.0,2
14,2,7.0,0,27986.0,6
4,1,2.0,0,11796.0,6
19,0,4.0,2,15708.0,6
23,1,2.0,0,26664.0,6
30,1,4.0,0,24744.0,6
23,0,10.0,0,43008.0,6
35,0,5.0,0,71966.0,6
35,0,12.0,0,71966.0,6
23,2,3.0,0,43200.0,5
23,0,22.0,0,3876.0,9
23,0,0.5,0,55116.0,6
36,1,6.0,0,105000.0,6
36,0,3.0,0,85000.0,2
14,0,8.0,2,18000.0,6
9,0,9.0,0,44688.0,9
36,0,12.0,0,83000.0,6
23,1,6.0,0,24612.0,3
23,1,11.0,2,91660.0,3
23,2,15.0,0,34368.0,5
10,2,17.0,0,63016.0,6
35,0,3.0,0,45797.0,6
10,2,20.0,1,20623.0,6
6,1,22.0,0,198480.0,5
15,2,2.0,1,1140.0,4
36,0,7.0,1,130000.0,6
16,2,16.0,0,97389.0,5
26,0,20.0,0,37128.0,6
11,2,8.0,0,54996.0,6
36,0,12.0,0,160000.0,6
36,0,4.0,0,130000.0,0
36,0,31.0,0,234000.0,6
11,0,15.0,2,137490.0,10
23,2,15.0,0,48120.0,6
20,0,6.0,0,74474.0,6
23,1,0.5,2,60276.0,6
1,1,30.0,0,68903.0,6
36,0,10.0,0,100000.0,2
36,2,5.0,0,65000.0,2
36,0,10.0,0,132000.0,6
23,0,1.0,0,11376.0,0
10,0,0.5,2,57287.0,6
14,2,2.0,0,4967.0,6
23,0,4.0,0,16570.0,6
36,1,12.0,0,130000.0,9
36,2,3.0,0,88000.0,6
36,0,0.5,0,50000.0,2
14,0,2.0,0,58764.0,6
12,2,4.0,1,11457.0,6
14,0,2.0,0,2520.0,6
36,2,4.0,0,125000.0,6
0,0,8.0,0,13728.0,6
23,1,12.0,0,35518.0,6
25,0,4.0,0,22440.0,6
22,0,7.0,0,77022.0,6
36,2,15.0,2,40000.0,6
31,2,28.0,0,57000.0,6
31,1,2.0,2,38436.0,6
10,2,9.0,0,80202.0,6
28,0,2.0,0,18336.0,6
11,0,2.0,0,22915.0,9
36,1,2.0,0,50000.0,8
36,2,10.0,0,90000.0,3
25,2,11.0,0,57720.0,9
10,2,4.0,0,32172.0,10
14,2,12.0,0,26868.0,10
36,0,15.0,0,215000.0,6
35,1,2.0,0,25515.0,6
19,0,22.0,0,94236.0,5
23,0,3.0,0,17796.0,10
20,0,9.0,0,43056.0,6
23,2,7.0,0,1320.0,3
17,2,5.0,0,131952.0,6
16,2,9.0,2,121750.0,6
21,2,4.0,2,58600.0,6
35,0,2.0,0,29768.0,6
23,0,2.0,0,3324.0,4
25,0,4.0,0,19884.0,6
14,0,6.0,0,2799.0,6
12,0,3.0,0,13752.0,6
36,0,5.0,0,96025.0,6
36,1,23.0,0,95000.0,5
10,2,2.0,0,48121.0,6
6,0,3.0,0,50388.0,6
25,2,4.0,0,35268.0,6
0,1,18.0,0,51684.0,5
28,2,18.0,0,15672.0,6
6,2,5.0,0,38169.0,4
35,0,7.0,0,73773.0,6
23,2,20.0,2,14832.0,9
4,0,6.0,0,18036.0,9
6,3,2.0,0,106874.0,6
23,0,15.0,0,26508.0,6
36,1,3.0,0,40000.0,6
23,2,14.0,2,144000.0,6
34,1,0.5,0,4764.0,6
14,0,10.0,0,50376.0,5
14,2,4.0,0,27986.0,6
23,0,6.0,0,54792.0,0
23,0,8.0,0,19416.0,6
20,2,16.0,0,123741.0,2
1,2,11.0,0,107344.0,5
1,1,20.0,0,101542.0,0
36,2,15.0,0,132000.0,2
35,0,2.0,0,36637.0,6
12,2,4.0,0,9624.0,0
6,0,7.0,0,53437.0,6
2,1,16.0,0,23376.0,6
30,3,25.0,0,240607.0,6
23,0,0.5,0,29652.0,0
36,0,6.0,0,160000.0,6
36,0,4.0,0,115000.0,6
35,0,7.0,2,157017.0,6
6,2,4.0,0,80155.0,6
23,0,1.0,0,14052.0,6
23,0,1.0,0,20904.0,6
30,0,2.0,0,37810.0,6
18,1,6.0,0,20628.0,6
36,0,10.0,0,60000.0,6
14,0,4.0,0,9795.0,6
36,2,8.0,0,120000.0,6
14,0,12.0,0,34260.0,5
35,1,10.0,0,45142.0,10
18,0,8.0,0,53850.0,6
35,0,6.0,0,85051.0,9
23,2,20.0,0,98868.0,5
5,0,2.0,0,22230.0,6
7,2,6.0,0,42768.0,6
30,0,5.0,0,34372.0,6
23,2,9.0,0,103117.0,5
36,0,5.0,0,83000.0,6
8,2,18.0,0,122764.0,6
36,0,4.0,0,78000.0,6
36,1,11.0,0,150000.0,9
36,0,2.0,0,120000.0,6
36,0,2.0,0,61000.0,6
13,0,6.0,0,38976.0,6
4,0,3.0,0,7536.0,6
36,2,15.0,0,240000.0,5
24,0,6.0,0,4704.0,6
8,2,5.0,0,18420.0,3
6,1,15.0,0,76339.0,6
36,2,5.0,0,106000.0,6
35,2,21.0,0,70658.0,3
30,2,2.0,0,15468.0,10
25,2,8.0,0,42324.0,6
36,0,6.0,0,130000.0,6
22,2,6.0,0,86264.0,6
14,0,3.0,0,6017.0,5
20,3,2.0,0,37810.0,6
17,2,6.0,0,108864.0,6
36,0,1.0,0,84000.0,9
0,1,2.0,0,16152.0,6
4,1,1.0,0,7872.0,6
36,0,8.0,0,112000.0,6
11,0,2.0,0,53850.0,6
20,0,2.0,0,48121.0,6
36,2,12.0,0,145000.0,9
4,0,0.5,0,11472.0,5
35,0,19.0,0,78508.0,6
30,1,7.0,0,26124.0,6
10,2,4.0,0,46403.0,6
31,0,4.0,0,45072.0,6
11,2,5.0,0,63016.0,8
11,1,2.0,0,9216.0,8
25,0,4.0,0,24048.0,6
36,1,13.0,0,98000.0,6
23,0,3.0,0,26688.0,5
27,1,4.0,0,19080.0,6
2,2,28.0,0,68745.0,6
36,2,15.0,0,105000.0,10
24,0,4.0,0,6936.0,6
36,1,4.0,0,55000.0,10
36,0,2.0,0,57328.0,4
36,3,3.0,0,80000.0,3
3,0,3.0,0,2521.0,6
23,0,4.0,0,16512.0,6
36,0,20.0,0,200000.0,4
1,0,3.0,0,54397.0,10
10,2,2.0,0,43538.0,6
27,1,3.0,0,11568.0,2
9,2,5.0,0,57744.0,5
36,2,5.0,0,66000.0,6
23,2,4.0,0,6096.0,6
11,0,1.0,0,51559.0,2
36,0,3.0,0,85000.0,4
3,2,2.0,0,49267.0,5
20,1,3.0,0,11004.0,6
36,0,1.0,0,60000.0,3
26,0,1.0,0,13548.0,6
36,0,12.0,0,135000.0,6
14,0,0.5,0,7696.0,6
36,2,20.0,0,135000.0,6
36,1,8.0,0,103000.0,6
11,3,35.0,2,160405.0,3
18,1,20.0,0,51559.0,5
35,2,9.0,0,95518.0,6
28,0,4.0,0,20172.0,5
18,2,2.0,0,28644.0,6
29,1,8.0,0,45036.0,6
20,2,19.0,2,171862.0,6
30,2,9.0,0,41247.0,6
23,1,3.0,0,19200.0,6
14,0,10.0,0,16791.0,9
23,1,7.0,0,20628.0,6
23,0,12.0,0,34008.0,6
3,0,6.0,0,56142.0,6
24,1,0.5,1,12132.0,5
23,0,1.0,0,44436.0,6
1,0,23.0,0,44400.0,9
10,3,3.0,0,50771.0,10
36,0,4.0,0,96000.0,6
14,0,0.5,0,1680.0,5
14,0,6.0,0,13293.0,6
28,0,4.0,2,18336.0,9
36,0,2.0,0,83750.0,5
36,0,4.0,0,110000.0,6
23,1,3.0,0,14928.0,6
15,0,9.0,2,1900.0,5
23,0,1.0,2,3252.0,6
6,0,37.0,0,114508.0,6
36,1,19.0,0,135000.0,9
35,0,9.0,0,52339.0,6
4,0,33.0,0,27864.0,6
36,2,14.0,0,120000.0,6
14,2,2.0,0,5037.0,6
14,0,2.0,0,5040.0,9
36,0,12.0,0,200000.0,2
6,0,14.0,2,125959.0,6
36,2,20.0,0,160000.0,0
35,2,5.0,0,58881.0,3
36,0,11.0,1,75000.0,6
10,3,3.0,0,22788.0,9
6,3,13.0,0,103057.0,6
6,0,3.0,0,53437.0,6
23,1,0.5,0,7764.0,10
6,0,3.0,0,64888.0,6
18,2,13.0,0,41247.0,6
36,0,12.0,0,102000.0,6
14,0,5.0,0,7560.0,9
9,2,2.0,0,49176.0,6
36,1,4.0,0,95000.0,6
14,2,1.0,0,5037.0,10
20,2,30.0,0,66000.0,5
24,0,3.0,0,10836.0,6
4,1,4.0,0,16392.0,6
10,2,1.0,0,45372.0,6
11,2,5.0,0,51720.0,6
25,2,11.0,2,24048.0,5
6,0,1.0,0,49620.0,6
11,0,4.0,0,41244.0,6
36,0,17.0,0,155000.0,4
21,0,22.0,2,150000.0,10
35,3,20.0,0,111220.0,3
31,0,2.0,0,46688.0,6
23,0,4.0,0,17700.0,6
36,0,5.0,0,125000.0,6
6,0,3.0,0,56490.0,6
14,2,7.0,0,27986.0,6
23,0,1.0,0,3588.0,6
8,1,19.0,2,61692.0,6
21,0,7.0,0,58624.0,6
23,2,0.5,1,26832.0,1
36,0,4.0,0,70000.0,6
36,0,6.0,0,77000.0,6
23,0,0.5,0,14826.0,6
24,2,10.0,0,8664.0,6
11,3,14.0,0,93951.0,3
6,1,3.0,0,34352.0,6
23,2,10.0,2,43308.0,6
36,0,10.0,0,140000.0,6
7,2,9.0,0,53460.0,6
36,0,25.0,0,70000.0,6
14,0,2.0,0,7696.0,5
20,0,12.0,0,71496.0,6
23,0,1.0,0,17544.0,4
4,1,3.0,1,6552.0,6
36,0,23.0,0,142000.0,9
28,0,0.5,0,9168.0,6
36,1,4.0,0,77000.0,4
14,2,0.5,0,2016.0,6
36,0,32.0,0,150000.0,6
14,2,4.0,0,6996.0,10
23,0,3.0,0,9890.0,10
32,2,3.0,0,52241.0,6
17,1,3.0,0,29688.0,6
7,3,10.0,0,53460.0,6
14,0,1.0,0,6297.0,6
23,0,6.0,0,22236.0,9
36,0,1.0,0,75000.0,5
11,2,12.0,2,206235.0,6
14,2,4.0,0,2352.0,6
18,0,9.0,0,21996.0,6
36,0,4.0,0,63500.0,4
19,0,4.0,0,18638.0,9
36,0,3.0,0,215000.0,3
6,1,4.0,0,72522.0,0
11,0,8.0,0,80202.0,9
36,0,6.0,0,76000.0,5
14,0,5.0,0,7560.0,9
31,2,3.0,0,62304.0,5
31,0,3.0,0,48384.0,6
1,0,10.0,0,50771.0,6
36,1,0.5,0,145000.0,6
4,0,10.0,0,24588.0,6
4,0,10.0,0,22944.0,6
35,0,6.0,0,67386.0,6
23,0,4.0,0,4444.0,5
28,2,2.0,0,1836.0,10
8,3,35.0,0,84708.0,6
14,0,4.0,0,11194.0,6
36,0,4.0,0,82500.0,9
36,0,35.0,0,100000.0,6
2,0,5.0,2,74474.0,0
11,2,3.0,0,46976.0,0
11,0,20.0,2,171862.0,6
28,0,2.0,0,14664.0,6
14,0,6.0,0,10200.0,6
23,0,2.0,0,6300.0,9
14,2,7.0,0,9576.0,1
29,2,20.0,0,67550.0,5
11,2,1.0,0,59579.0,4
6,2,10.0,0,80155.0,6
2,1,4.0,1,18564.0,9
36,0,5.0,0,90000.0,6
11,1,2.0,0,10860.0,6
23,0,13.0,0,27792.0,6
23,2,2.0,0,2028.0,3
36,0,3.0,0,95000.0,9
4,0,15.0,0,24587.0,6
36,3,10.0,2,40000.0,3
36,0,6.0,0,95000.0,6
28,0,5.0,2,64164.0,6
25,2,12.0,0,64128.0,6
36,0,7.0,0,68500.0,4
36,1,2.0,0,65652.0,6
24,2,11.0,0,11700.0,6
11,2,10.0,0,54996.0,6
36,2,29.0,0,120000.0,6
4,2,12.0,2,16392.0,6
36,3,19.0,0,103000.0,3
6,0,4.0,0,76339.0,6
36,0,15.0,0,175000.0,5
14,0,1.0,0,8396.0,6
9,0,6.0,0,41244.0,6
15,0,2.0,0,11400.0,6
36,0,36.0,0,240000.0,2
19,0,3.0,0,8172.0,6
36,0,11.0,0,180000.0,5
36,0,14.0,0,98500.0,6
36,0,8.0,0,68000.0,6
25,0,7.0,0,38472.0,6
20,0,19.0,0,60552.0,5
36,0,29.0,0,164000.0,0
29,1,4.0,0,22512.0,6
17,1,6.0,0,82476.0,6
10,0,7.0,2,30935.0,8
35,0,8.0,0,62152.0,6
16,2,5.0,0,85931.0,6
11,1,20.0,0,82488.0,6
36,0,1.0,1,144000.0,3
11,1,20.0,0,75624.0,3
31,0,4.0,0,74942.0,5
16,0,7.0,0,64162.0,6
23,0,3.0,0,42696.0,6
14,2,2.0,0,3696.0,6
36,0,4.0,0,95500.0,6
11,2,4.0,0,61872.0,3
32,0,5.0,0,84389.0,1
34,1,2.0,0,22500.0,0
16,0,13.0,0,63016.0,6
25,2,8.0,0,28860.0,2
6,1,9.0,0,64888.0,6
23,0,4.0,0,3600.0,6
19,3,13.0,0,20736.0,6
31,2,3.0,0,47652.0,0
33,0,15.0,0,23040.0,6
20,2,0.5,0,34368.0,6
14,0,7.0,0,11088.0,6
4,1,6.0,0,26484.0,9
36,0,0.5,0,40160.0,9
36,0,1.0,0,52000.0,9
33,0,8.0,0,24192.0,6
14,0,3.0,0,17491.0,5
25,1,2.0,1,9600.0,6
23,2,3.0,0,48876.0,9
24,0,2.0,0,5196.0,10
33,2,12.0,2,55296.0,6
23,2,8.0,2,60000.0,6
11,0,4.0,0,45830.0,6
4,1,2.0,1,1968.0,6
6,0,18.0,0,100080.0,6
23,2,2.0,0,7524.0,5
14,0,4.0,0,9739.0,6
30,2,15.0,0,57287.0,5
6,0,2.0,0,50383.0,6
23,0,3.0,2,7116.0,6
23,1,4.0,2,53184.0,9
36,0,4.0,0,111000.0,6
30,2,5.0,0,37810.0,9
20,0,15.0,0,75624.0,6
10,2,4.0,2,71600.0,6
35,0,12.0,0,66732.0,10
30,0,5.0,0,34372.0,6
30,2,7.0,0,52704.0,6
36,1,5.0,0,40000.0,9
1,0,25.0,0,59837.0,6
11,0,21.0,0,68745.0,6
23,2,8.0,0,71236.0,6
36,0,5.0,0,60000.0,5
16,2,7.0,0,120304.0,6
36,0,18.0,0,170000.0,6
36,0,0.5,0,74000.0,6
36,0,8.0,0,90000.0,6
16,2,9.0,0,68745.0,3
10,0,4.0,1,21780.0,6
36,2,1.0,0,50000.0,2
21,0,3.0,0,137940.0,6
30,1,10.0,0,41018.0,6
11,1,6.0,0,68745.0,6
36,1,42.0,0,104796.0,6
36,0,7.0,0,120000.0,6
20,0,6.0,0,54996.0,6
11,0,5.0,0,61872.0,6
36,0,1.0,0,63000.0,6
19,1,5.0,0,11304.0,6
0,1,3.0,0,64596.0,10
14,0,2.0,0,9576.0,6
3,0,7.0,0,68745.0,6
36,2,10.0,0,140000.0,6
36,2,2.0,0,70000.0,5
24,0,3.0,0,8868.0,10
23,0,1.0,0,6888.0,6
4,1,5.0,0,11532.0,10
25,2,2.0,0,23892.0,6
14,0,2.0,0,1680.0,9
10,2,18.0,0,57287.0,0
16,2,8.0,0,76765.0,6
35,0,16.0,0,75891.0,6
11,1,1.0,0,8940.0,6
4,1,2.0,0,10488.0,5
35,0,20.0,0,75891.0,6
18,1,20.0,2,34372.0,6
36,1,1.0,0,80000.0,6
4,0,19.0,0,32784.0,6
27,2,1.0,0,16188.0,0
6,1,3.0,0,36261.0,10
25,0,8.0,0,32064.0,6
36,0,11.0,0,135000.0,6
19,0,3.0,0,15708.0,6
16,2,8.0,2,160405.0,6
11,2,10.0,0,75619.0,6
9,0,19.0,0,68748.0,6
11,0,10.0,0,72182.0,6
12,2,7.0,0,14640.0,3
11,1,5.0,0,40848.0,6
36,1,3.0,0,120000.0,6
5,0,12.0,0,19380.0,6
23,0,1.0,0,6600.0,5
11,2,2.0,0,50592.0,6
20,1,6.0,0,71036.0,5
36,0,5.0,0,110000.0,6
23,0,11.0,0,102384.0,6
35,0,18.0,0,71966.0,6
23,1,2.0,0,7563.0,6
5,2,7.0,0,49140.0,3
36,0,13.0,0,100000.0,3
4,1,17.0,0,13116.0,6
2,2,13.0,0,91660.0,9
14,0,5.0,0,30000.0,6
36,0,7.0,0,120000.0,6
11,2,2.0,0,52704.0,6
35,0,4.0,0,85051.0,6
36,0,20.0,0,189996.0,6
36,0,1.0,0,60000.0,6
33,0,0.5,0,8064.0,6
23,1,10.0,2,76680.0,6
36,2,9.0,0,101000.0,6
36,0,20.0,0,200000.0,2
23,0,6.0,0,27624.0,6
35,2,25.0,0,68041.0,6
36,0,21.0,0,85000.0,6
23,2,20.0,0,129104.0,5
29,0,7.0,0,24000.0,6
28,1,20.0,0,18336.0,6
36,0,12.0,0,137000.0,6
36,0,8.0,0,87400.0,9
36,0,10.0,0,90000.0,6
36,0,6.0,0,165000.0,9
23,0,2.0,0,11892.0,6
14,0,6.0,0,23508.0,6
35,0,13.0,0,58881.0,6
10,2,7.0,0,42393.0,6
36,2,1.0,0,85000.0,0
23,0,7.0,0,18084.0,6
36,0,17.0,0,121000.0,4
36,0,18.0,0,85000.0,2
34,2,2.0,0,12984.0,9
4,0,3.0,0,8196.0,10
17,0,6.0,0,115464.0,6
36,0,8.0,0,97000.0,6
36,0,3.0,0,110000.0,6
36,1,2.0,1,22000.0,6
14,0,2.0,0,7560.0,5
23,0,2.0,0,8832.0,6
4,0,12.0,0,22944.0,6
21,0,0.5,0,37933.0,6
11,3,7.0,0,68745.0,6
23,2,3.0,0,20436.0,6
23,1,7.0,0,16714.0,6
23,2,4.0,0,30252.0,6
23,1,4.0,0,1188.0,6
23,2,9.0,0,76464.0,6
34,2,5.0,0,28128.0,6
20,2,6.0,0,60492.0,0
23,0,3.0,0,28464.0,6
9,1,12.0,2,82488.0,6
35,0,6.0,0,78508.0,6
11,1,16.0,1,13752.0,6
14,0,4.0,2,9095.0,6
36,2,10.0,0,180000.0,5
36,0,25.0,0,155000.0,6
1,0,2.0,0,43518.0,5
11,2,12.0,0,68745.0,6
28,2,10.0,0,27504.0,9
14,0,6.0,0,23508.0,5
36,0,12.0,0,83000.0,6
23,2,9.0,0,9456.0,6
36,0,5.0,0,85000.0,6
23,0,10.0,0,43200.0,6
4,1,20.0,0,23604.0,6
20,2,7.0,0,72864.0,6
7,0,8.0,0,32076.0,6
23,0,3.0,1,16692.0,6
14,0,3.0,2,5040.0,6
24,0,5.0,0,17407.0,6
11,0,11.0,0,57744.0,6
36,0,1.0,0,47000.0,3
11,2,11.0,0,89941.0,6
25,2,8.0,0,48096.0,6
14,0,7.0,0,10800.0,6
19,0,10.0,0,15708.0,6
31,2,6.0,0,59652.0,6
25,0,2.0,0,25656.0,6
35,0,25.0,0,94212.0,5
36,0,5.0,0,150000.0,6
25,0,2.0,0,51300.0,6
11,1,5.0,0,54996.0,6
25,0,10.0,0,17640.0,6
15,0,6.0,2,28500.0,5
36,0,20.0,0,175000.0,5
36,3,3.0,0,75000.0,3
36,0,0.5,0,70000.0,6
30,1,5.0,0,41247.0,6
36,2,4.0,0,100000.0,6
8,1,18.0,0,82860.0,9
35,0,6.0,0,45797.0,6
18,2,5.0,0,57287.0,6
36,2,2.0,0,125000.0,6
4,0,4.0,0,7872.0,6
14,0,2.0,0,6720.0,5
2,2,5.0,0,77338.0,6
35,0,18.0,0,65424.0,6
14,0,0.5,0,12594.0,6
36,3,6.0,0,150000.0,3
35,1,12.0,0,78508.0,6
36,2,1.0,0,61000.0,6
26,2,2.0,0,36664.0,5
13,2,13.0,2,21648.0,9
23,0,5.0,0,5160.0,6
36,2,10.0,0,71000.0,3
1,1,3.0,0,49241.0,0
30,2,4.0,0,36664.0,6
11,2,11.0,2,51559.0,6
6,1,10.0,0,76339.0,10
8,2,8.0,2,202560.0,6
23,1,8.0,0,73692.0,5
28,3,11.0,0,47664.0,3
36,0,3.0,0,87000.0,6
18,1,9.0,0,30252.0,6
1,1,8.0,0,70717.0,10
36,2,12.0,0,110000.0,6
8,2,10.0,0,101280.0,6
36,2,4.0,0,125000.0,4
5,1,5.0,2,66696.0,6
1,1,12.0,0,72530.0,6
36,0,15.0,0,140000.0,6
23,0,4.0,0,23436.0,9
6,2,5.0,0,66414.0,9
36,0,6.0,0,137500.0,6
6,2,4.0,0,67178.0,6
10,1,2.0,0,20628.0,5
23,2,26.0,0,34368.0,5
36,2,23.0,0,88000.0,6
14,0,3.0,0,6216.0,6
36,0,6.0,0,70000.0,6
1,0,12.0,0,52947.0,6
36,0,3.0,0,165000.0,6
36,1,26.0,0,110000.0,6
35,0,5.0,0,35329.0,6
36,0,1.0,0,102000.0,6
35,0,10.0,0,54956.0,6
35,2,6.0,0,52339.0,6
35,0,15.0,2,143932.0,6
10,2,4.0,0,41244.0,5
30,0,8.0,0,25206.0,9
36,2,24.0,0,114000.0,0
9,2,16.0,0,66000.0,6
36,0,3.0,0,70000.0,4
31,2,0.5,0,43740.0,5
36,1,2.0,1,18000.0,6
34,0,2.0,0,14436.0,6
35,0,3.0,0,31403.0,6
9,0,3.0,0,41520.0,6
23,0,3.0,0,34368.0,6
11,3,27.0,0,91660.0,9
17,2,9.0,0,127008.0,6
6,0,16.0,0,76339.0,6
21,1,5.0,0,34485.0,5
35,0,0.5,0,26169.0,6
18,3,10.0,2,43538.0,5
27,0,12.0,0,26028.0,6
36,2,3.0,2,33600.0,4
36,0,3.0,1,90000.0,6
31,2,20.0,0,63624.0,6
6,2,15.0,0,83972.0,3
23,0,10.0,0,21996.0,6
14,0,3.0,0,12733.0,6
23,2,10.0,0,199440.0,9
11,0,14.0,0,60725.0,6
11,2,33.0,0,160405.0,5
2,2,15.0,0,114575.0,6
28,2,8.0,0,36672.0,9
35,2,4.0,0,45797.0,6
4,0,19.0,0,26232.0,10
16,2,15.0,0,146656.0,5
23,0,7.0,0,33036.0,9
35,0,3.0,0,48413.0,6
27,0,1.0,0,6072.0,5
36,0,2.0,0,65000.0,6
36,0,29.0,0,97000.0,9
28,3,13.0,0,36672.0,6
34,0,9.0,0,2508.0,6
11,2,12.0,0,60492.0,6
14,0,0.5,2,4730.0,6
36,0,5.0,0,105700.0,6
14,0,1.0,0,4714.0,6
36,0,3.0,0,40000.0,6
33,1,6.0,0,16128.0,2
25,1,4.0,0,51300.0,6
36,2,10.0,0,230000.0,2
23,0,1.0,1,5160.0,6
11,0,2.0,0,68745.0,6
36,0,8.0,0,125000.0,6
25,2,2.0,0,28860.0,6
17,2,11.0,0,122064.0,6
36,0,3.0,0,160000.0,9
36,0,3.0,0,50000.0,4
23,1,20.0,0,120000.0,6
11,2,9.0,0,85931.0,6
6,1,1.0,0,35116.0,10
24,0,5.0,0,7800.0,0
32,0,9.0,1,88408.0,6
23,0,3.0,0,4392.0,10
33,0,5.0,0,32256.0,6
36,2,4.0,0,200000.0,6
4,0,10.0,0,48000.0,5
23,0,20.0,0,21000.0,6
34,2,3.0,0,25968.0,6
35,0,21.0,0,111220.0,6
17,0,18.0,0,105564.0,6
35,0,3.0,0,42525.0,3
36,0,3.0,0,111000.0,6
4,0,6.0,0,9840.0,6
22,2,12.0,0,72045.0,6
36,0,19.0,0,54000.0,5
18,2,25.0,2,91660.0,9
10,2,7.0,0,41247.0,6
31,0,4.0,0,49704.0,2
2,0,5.0,0,57287.0,6
36,1,13.0,0,110000.0,8
14,0,5.0,0,119079.0,5
36,0,12.0,0,135000.0,6
35,0,15.0,0,91593.0,6
8,0,13.0,0,92076.0,9
0,1,1.0,0,11304.0,6
35,0,16.0,0,45797.0,6
29,2,37.0,0,5629.0,6
14,2,10.0,2,80604.0,3
23,0,5.0,0,6876.0,6
25,2,7.0,0,68940.0,6
24,0,5.0,0,7800.0,6
23,3,5.0,0,19632.0,6
26,0,15.0,0,80202.0,6
36,0,12.0,0,220000.0,6
23,0,3.0,0,47100.0,6
35,2,5.0,0,124305.0,6
31,2,1.0,0,46392.0,6
36,1,15.0,0,140000.0,8
4,0,2.0,0,10824.0,6
36,0,9.0,0,165000.0,6
36,1,23.0,0,225000.0,2
23,0,6.0,0,67200.0,6
31,2,19.0,0,72240.0,5
36,0,0.5,0,57000.0,6
36,1,12.0,0,215000.0,6
23,3,6.0,0,42204.0,3
23,2,18.0,2,48120.0,5
23,0,4.0,0,27396.0,6
